"=""3d6.(5D).4s""","=""a 6D""",10,"="" 0.00000000""",
"=""3d6.(5D).4s""","=""a 6D""",8,"="" 0.04770753""",
"=""3d6.(5D).4s""","=""a 6D""",6,"="" 0.08278213""",
"=""3d6.(5D).4s""","=""a 6D""",4,"="" 0.10695023""",
"=""3d6.(5D).4s""","=""a 6D""",2,"="" 0.12113874""",
"=""3d7""","=""a 4F""",10,"="" 0.23217279""",
"=""3d7""","=""a 4F""",8,"="" 0.30129858""",
"=""3d7""","=""a 4F""",6,"="" 0.35186476""",
"=""3d7""","=""a 4F""",4,"="" 0.38651921""",
"=""3d6.(5D).4s""","=""a 4D""",8,"="" 0.98633380""",
"=""3d6.(5D).4s""","=""a 4D""",6,"="" 1.04046986""",
"=""3d6.(5D).4s""","=""a 4D""",4,"="" 1.07624119""",
"=""3d6.(5D).4s""","=""a 4D""",2,"="" 1.09686139""",
"=""3d7""","=""a 4P""",6,"="" 1.67061856""",
"=""3d7""","=""a 4P""",4,"="" 1.69526130""",
"=""3d7""","=""a 4P""",2,"="" 1.72398297""",
"=""3d7""","=""a 2G""",10,"="" 1.96448604""",
"=""3d7""","=""a 2G""",8,"="" 2.02954815""",
"=""3d7""","=""a 2P""",4,"="" 2.27642922""",
"=""3d7""","=""a 2P""",2,"="" 2.34166141""",
"=""3d7""","=""a 2H""",12,"="" 2.52186911""",
"=""3d7""","=""a 2D2""",6,"="" 2.54377802""",
"=""3d7""","=""a 2H""",10,"="" 2.57958587""",
"=""3d6.(3P2).4s""","=""b 4P""",6,"="" 2.58265947""",
"=""3d6.(3H).4s""","=""a 4H""",14,"="" 2.63486052""",
"=""3d7""","=""a 2D2""",4,"="" 2.64185518""",
"=""3d6.(3H).4s""","=""a 4H""",12,"="" 2.65702556""",
"=""3d6.(3H).4s""","=""a 4H""",10,"="" 2.67577925""",
"=""3d6.(3H).4s""","=""a 4H""",8,"="" 2.69193206""",
"=""3d6.(3P2).4s""","=""b 4P""",4,"="" 2.70434897""",
"=""3d6.(3P2).4s""","=""b 4P""",2,"="" 2.77846330""",
"=""3d6.(3F2).4s""","=""b 4F""",10,"="" 2.80665448""",
"=""3d6.(3F2).4s""","=""b 4F""",8,"="" 2.82812245""",
"=""3d6.(3F2).4s""","=""b 4F""",6,"="" 2.84411707""",
"=""3d6.(3F2).4s""","=""b 4F""",4,"="" 2.85551515""",
"=""3d5.4s2""","=""a 6S""",6,"="" 2.89101830""",
"=""3d6.(3G).4s""","=""a 4G""",12,"="" 3.15276806""",
"=""3d6.(3P2).4s""","=""b 2P""",4,"="" 3.19725263""",
"=""3d6.(3G).4s""","=""a 4G""",10,"="" 3.19945278""",
"=""3d6.(3G).4s""","=""a 4G""",8,"="" 3.22131344""",
"=""3d6.(3G).4s""","=""a 4G""",6,"="" 3.23045937""",
"=""3d6.(3H).4s""","=""b 2H""",12,"="" 3.24468891""",
"=""3d6.(3H).4s""","=""b 2H""",10,"="" 3.26732671""",
"=""3d6.(3P2).4s""","=""b 2P""",2,"="" 3.33923354""",
"=""3d6.(3F2).4s""","=""a 2F""",8,"="" 3.38661825""",
"=""3d6.(3F2).4s""","=""a 2F""",6,"="" 3.42449356""",
"=""3d6.(3G).4s""","=""b 2G""",10,"="" 3.76769941""",
"=""3d6.(3G).4s""","=""b 2G""",8,"="" 3.81430861""",
"=""3d6.(3D).4s""","=""b 4D""",4,"="" 3.88869686""",
"=""3d6.(3D).4s""","=""b 4D""",2,"="" 3.88919250""",
"=""3d6.(3D).4s""","=""b 4D""",6,"="" 3.89161339""",
"=""3d6.(3D).4s""","=""b 4D""",8,"="" 3.90341906""",
"=""3d7""","=""b 2F""",6,"="" 3.9441623""",
"=""3d7""","=""b 2F""",8,"="" 3.96737644""",
"=""3d6.(1I).4s""","=""a 2I""",14,"="" 4.07605998""",
"=""3d6.(1I).4s""","=""a 2I""",12,"="" 4.0803055""",
"=""3d6.(1G2).4s""","=""c 2G""",10,"="" 4.14931647""",
"=""3d6.(1G2).4s""","=""c 2G""",8,"="" 4.15363129""",
"=""3d6.(3D).4s""","=""b 2D""",4,"="" 4.47910423""",
"=""3d6.(3D).4s""","=""b 2D""",6,"="" 4.49479059""",
"=""3d6.(1S2).4s""","=""a 2S""",2,"="" 4.6155941""",
"=""3d6.(1D2).4s""","=""c 2D""",6,"="" 4.7317602""",
"=""3d6.(1D2).4s""","=""c 2D""",4,"="" 4.7379945""",
"=""3d6.(5D).4p""","=""z 6D*""",10,"="" 4.76830747""",
"=""3d6.(5D).4p""","=""z 6D*""",8,"="" 4.79323577""",
"=""3d6.(5D).4p""","=""z 6D*""",6,"="" 4.81789820""",
"=""3d6.(5D).4p""","=""z 6D*""",4,"="" 4.83702231""",
"=""3d6.(5D).4p""","=""z 6D*""",2,"="" 4.84893721""",
"=""3d6.(5D).4p""","=""z 6F*""",12,"="" 5.20337749""",
"=""3d6.(5D).4p""","=""z 6F*""",10,"="" 5.22157443""",
"=""3d6.(5D).4p""","=""z 6F*""",8,"="" 5.23672772""",
"=""3d6.(5D).4p""","=""z 6F*""",6,"="" 5.24885175""",
"=""3d6.(5D).4p""","=""z 6F*""",4,"="" 5.25709365""",
"=""3d6.(5D).4p""","=""z 6F*""",2,"="" 5.26187092""",
"=""3d6.(5D).4p""","=""z 6P*""",8,"="" 5.28894824""",
"=""3d6.(5D).4p""","=""z 6P*""",6,"="" 5.36090398""",
"=""3d6.(5D).4p""","=""z 6P*""",4,"="" 5.40831276""",
"=""3d6.(5D).4p""","=""z 4F*""",10,"="" 5.48413599""",
"=""3d6.(5D).4p""","=""z 4D*""",8,"="" 5.51071390""",
"=""3d6.(5D).4p""","=""z 4F*""",8,"="" 5.54876624""",
"=""3d6.(5D).4p""","=""z 4D*""",6,"="" 5.55260578""",
"=""3d6.(1F).4s""","=""c 2F""",8,"="" 5.56875734""",
"=""3d6.(1F).4s""","=""c 2F""",6,"="" 5.57055201""",
"=""3d6.(5D).4p""","=""z 4D*""",4,"="" 5.58476799""",
"=""3d6.(5D).4p""","=""z 4F*""",6,"="" 5.58919550""",
"=""3d6.(5D).4p""","=""z 4D*""",2,"="" 5.60488800""",
"=""3d6.(5D).4p""","=""z 4F*""",4,"="" 5.61522263""",
"=""3d6.(5D).4p""","=""z 4P*""",6,"="" 5.82322475""",
"=""3d6.(5D).4p""","=""z 4P*""",4,"="" 5.87558748""",
"=""3d6.(5D).4p""","=""z 4P*""",2,"="" 5.90488507""",
"=""3d7""","=""d 2D1""",4,"="" 5.9109129""",
"=""3d7""","=""d 2D1""",6,"="" 5.95609042""",
"=""3d6.(3P1).4s""","=""c 4P""",2,"="" 6.0877427""",
"=""3d6.(3P1).4s""","=""c 4P""",4,"="" 6.1380760""",
"=""3d6.(3F1).4s""","=""c 4F""",4,"="" 6.2086229""",
"=""3d6.(3F1).4s""","=""c 4F""",6,"="" 6.2169162""",
"=""3d6.(3F1).4s""","=""c 4F""",10,"="" 6.21873433""",
"=""3d6.(3F1).4s""","=""c 4F""",8,"="" 6.22249688""",
"=""3d6.(3P1).4s""","=""c 4P""",6,"="" 6.22559822""",
"=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""",6,"="" 6.4843500""",
"=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""",8,"="" 6.5194425""",
"=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""",10,"="" 6.5669685""",
"=""3d6.(3P1).4s""","=""c 2P""",2,"="" 6.7030021""",
"=""3d5.4s2""","=""b 4G""",12,"="" 6.72393597""",
"=""3d5.4s2""","=""b 4G""",10,"="" 6.72907574""",
"=""3d5.4s2""","=""b 4G""",6,"="" 6.72932284""",
"=""3d5.4s2""","=""b 4G""",8,"="" 6.73026350""",
"=""3d6.(3F1).4s""","=""d 2F""",6,"="" 6.8030800""",
"=""3d6.(3P1).4s""","=""c 2P""",4,"="" 6.8070159""",
"=""3d6.(3F1).4s""","=""d 2F""",8,"="" 6.8072583""",
"=""3d5.4s2""","=""d 4P""",6,"="" 7.11806748""",
"=""3d5.4s2""","=""d 4P""",4,"="" 7.12826481""",
"=""3d5.4s2""","=""d 4P""",2,"="" 7.1388229""",
"=""3d6.(1G1).4s""","=""d 2G""",10,"="" 7.2693948""",
"=""3d6.(1G1).4s""","=""d 2G""",8,"="" 7.2736817""",
"=""3d6.(3P2).4p""","=""z 4S*""",4,"="" 7.3973238""",
"=""3d5.4s2""","=""c 4D""",8,"="" 7.4725712""",
"=""3d5.4s2""","=""c 4D""",2,"="" 7.4867075""",
"=""3d6.(3P2).4p""","=""y 4P*""",6,"="" 7.4889348""",
"=""3d5.4s2""","=""c 4D""",4,"="" 7.4937341""",
"=""3d5.4s2""","=""c 4D""",6,"="" 7.4942595""",
"=""3d6.(3H).4p""","=""z 4G*""",12,"="" 7.5165973""",
"=""3d6.(3H).4p""","=""z 4G*""",10,"="" 7.5391368""",
"=""3d6.(3H).4p""","=""z 4H*""",14,"="" 7.5428961""",
"=""3d6.(3H).4p""","=""z 4H*""",12,"="" 7.5491010""",
"=""3d6.(3H).4p""","=""z 4G*""",8,"="" 7.5576776""",
"=""3d6.(3H).4p""","=""z 4H*""",10,"="" 7.5617273""",
"=""3d6.(3P2).4p""","=""y 4P*""",2,"="" 7.5674109""",
"=""3d6.(3H).4p""","=""z 4G*""",6,"="" 7.5682105""",
"=""3d6.(3P2).4p""","=""z 2D*""",6,"="" 7.5746170""",
"=""3d6.(3H).4p""","=""z 4H*""",8,"="" 7.5824802""",
"=""3d6.(3P2).4p""","=""y 4P*""",4,"="" 7.6042922""",
"=""3d6.(3H).4p""","=""z 4I*""",16,"="" 7.6061288""",
"=""3d6.(3H).4p""","=""z 4I*""",10,"="" 7.6265941""",
"=""3d6.(3H).4p""","=""z 4I*""",14,"="" 7.6284514""",
"=""3d6.(3H).4p""","=""z 4I*""",12,"="" 7.6358402""",
"=""3d6.(3P2).4p""","=""y 4D*""",8,"="" 7.6530572""",
"=""3d5.(6S).4s.4p.(3P*)""","=""y 6P*""",4,"="" 7.6839121""",
"=""3d5.(6S).4s.4p.(3P*)""","=""y 6P*""",6,"="" 7.6931007""",
"=""3d6.(3F2).4p""","=""y 4F*""",8,"="" 7.6951447""",
"=""3d6.(3H).4p""","=""z 2G*""",10,"="" 7.6973256""",
"=""3d6.(3P2).4p""","=""z 2D*""",4,"="" 7.7025932""",
"=""3d6.(3F2).4p""","=""y 4F*""",6,"="" 7.7058106""",
"=""3d6.(3F2).4p""","=""y 4F*""",10,"="" 7.7066254""",
"=""3d5.(6S).4s.4p.(3P*)""","=""y 6P*""",8,"="" 7.7082990""",
"=""3d6.(3F2).4p""","=""y 4F*""",4,"="" 7.7173363""",
"=""3d6.(3H).4p""","=""z 2I*""",14,"="" 7.7233696""",
"=""3d6.(3H).4p""","=""z 2G*""",8,"="" 7.7269984""",
"=""3d6.(3H).4p""","=""z 2I*""",12,"="" 7.7691291""",
"=""3d6.(3P2).4p""","=""y 4D*""",6,"="" 7.7725538""",
"=""3d6.(3P2).4p""","=""y 4D*""",2,"="" 7.7898120""",
"=""3d6.(3F2).4p""","=""x 4D*""",8,"="" 7.8041909""",
"=""3d6.(3P2).4p""","=""y 4D*""",4,"="" 7.8063198""",
"=""3d6.(3F2).4p""","=""x 4D*""",6,"="" 7.8448498""",
"=""3d6.(3F2).4p""","=""x 4D*""",4,"="" 7.8686738""",
"=""3d6.(3F2).4p""","=""x 4D*""",2,"="" 7.8803734""",
"=""3d6.(3F2).4p""","=""y 4G*""",12,"="" 7.9196550""",
"=""3d6.(3F2).4p""","=""y 4G*""",10,"="" 7.9286411""",
"=""3d6.(3F2).4p""","=""y 4G*""",8,"="" 7.9400585""",
"=""3d6.(3F2).4p""","=""y 4G*""",6,"="" 7.9458259""",
"=""3d6.(3F2).4p""","=""z 2F*""",8,"="" 7.9704921""",
"=""3d6.(3F2).4p""","=""z 2F*""",6,"="" 7.9877322""",
"=""3d6.(3P2).4p""","=""z 2P*""",2,"="" 8.0349812""",
"=""3d6.(3F2).4p""","=""y 2G*""",10,"="" 8.0381375""",
"=""3d6.(3P2).4p""","=""z 2P*""",4,"="" 8.0384001""",
"=""3d6.(3F2).4p""","=""y 2G*""",8,"="" 8.0725728""",
"=""3d6.(3H).4p""","=""z 2H*""",12,"="" 8.1040544""",
"=""3d6.(3H).4p""","=""z 2H*""",10,"="" 8.1279417""",
"=""3d6.(3G).4p""","=""x 4G*""",12,"="" 8.1308918""",
"=""3d6.(3G).4p""","=""x 4G*""",10,"="" 8.1452725""",
"=""3d6.(3G).4p""","=""x 4G*""",8,"="" 8.1744466""",
"=""3d6.(3G).4p""","=""x 4F*""",10,"="" 8.1845410""",
"=""3d6.(3G).4p""","=""x 4G*""",6,"="" 8.1926616""",
"=""3d6.(3P2).4p""","=""z 2S*""",2,"="" 8.2137854""",
"=""3d6.(3G).4p""","=""x 4F*""",8,"="" 8.2297382""",
"=""3d6.(3G).4p""","=""y 4H*""",14,"="" 8.2340029""",
"=""3d6.(3G).4p""","=""y 4H*""",12,"="" 8.2404290""",
"=""3d6.(3G).4p""","=""x 4F*""",6,"="" 8.2477153""",
"=""3d6.(3G).4p""","=""y 4H*""",10,"="" 8.2559890""",
"=""3d6.(3G).4p""","=""x 4F*""",4,"="" 8.2589171""",
"=""3d6.(3G).4p""","=""y 4H*""",8,"="" 8.2663161""",
"=""3d6.(3F2).4p""","=""y 2D*""",6,"="" 8.3070070""",
"=""3d6.(3F2).4p""","=""y 2D*""",4,"="" 8.3408923""",
"=""3d6.(3G).4p""","=""y 2H*""",12,"="" 8.3709578""",
"=""3d6.(3G).4p""","=""y 2H*""",10,"="" 8.4310228""",
"=""3d5.(6S).4s.4p.(3P*)""","=""x 4P*""",6,"="" 8.5676090""",
"=""3d5.(6S).4s.4p.(3P*)""","=""x 4P*""",4,"="" 8.5923636""",
"=""3d5.(6S).4s.4p.(3P*)""","=""x 4P*""",2,"="" 8.6078527""",
"=""3d6.(3G).4p""","=""y 2F*""",8,"="" 8.6301144""",
"=""3d6.(3G).4p""","=""y 2F*""",6,"="" 8.6355591""",
"=""3d6.(3G).4p""","=""x 2G*""",10,"="" 8.7179023""",
"=""3d6.(3G).4p""","=""x 2G*""",8,"="" 8.7438237""",
"=""3d6.(1I).4p""","=""z 2K*""",14,"="" 8.8012250""",
"=""3d6.(1I).4p""","=""z 2K*""",16,"="" 8.8565248""",
"=""3d6.(3D).4p""","=""w 4P*""",6,"="" 8.9224918""",
"=""3d6.(3D).4p""","=""w 4P*""",4,"="" 8.9322010""",
"=""3d6.(1G2).4p""","=""x 2H*""",10,"="" 8.9430267""",
"=""3d6.(3D).4p""","=""w 4F*""",4,"="" 8.9478161""",
"=""3d6.(3D).4p""","=""w 4P*""",2,"="" 8.9532696""",
"=""3d6.(3D).4p""","=""w 4F*""",6,"="" 8.9564405""",
"=""3d6.(1G2).4p""","=""x 2H*""",12,"="" 8.9593142""",
"=""3d6.(3D).4p""","=""w 4F*""",8,"="" 8.9705104""",
"=""3d6.(3D).4p""","=""w 4D*""",2,"="" 8.9801352""",
"=""3d6.(3D).4p""","=""w 4D*""",4,"="" 8.9918996""",
"=""3d6.(3D).4p""","=""w 4D*""",6,"="" 9.0036704""",
"=""3d6.(3D).4p""","=""w 4F*""",10,"="" 9.0075386""",
"=""3d6.(3D).4p""","=""w 4D*""",8,"="" 9.0076893""",
"=""3d6.(1G2).4p""","=""x 2F*""",8,"="" 9.0528530""",
"=""3d6.(1G2).4p""","=""x 2F*""",6,"="" 9.0576548""",
"=""3d6.(1G2).4p""","=""w 2G*""",10,"="" 9.0622072""",
"=""3d6.(1G2).4p""","=""w 2G*""",8,"="" 9.0686191""",
"=""3d6.(3D).4p""","=""y 2P*""",2,"="" 9.0740710""",
"=""3d6.(3D).4p""","=""y 2P*""",4,"="" 9.0742936""",
"=""3d5.4s2""","=""4F""",10,"="" 9.0996679""",
"=""3d5.4s2""","=""4F""",6,"="" 9.0999233""",
"=""3d5.4s2""","=""4F""",8,"="" 9.1118775""",
"=""3d6.(1I).4p""","=""w 2H*""",12,"="" 9.1256755""",
"=""3d5.4s2""","=""4F""",4,"="" 9.1298598""",
"=""3d6.(1I).4p""","=""w 2H*""",10,"="" 9.1439928""",
"=""3d6.(1I).4p""","=""y 2I*""",14,"="" 9.1707197""",
"=""3d6.(1I).4p""","=""y 2I*""",12,"="" 9.1710815""",
"=""3d6.(3D).4p""","=""x 2D*""",4,"="" 9.2365863""",
"=""3d6.(3D).4p""","=""x 2D*""",6,"="" 9.2500722""",
"=""3d6.(3D).4p""","=""w 2F*""",8,"="" 9.3733170""",
"=""3d6.(3D).4p""","=""w 2F*""",6,"="" 9.4122703""",
"=""3d6.(1S2).4p""","=""x 2P*""",4,"="" 9.4388507""",
"=""3d6.(1S2).4p""","=""x 2P*""",2,"="" 9.4943920""",
"=""3d6.(1D2).4p""","=""v 2F*""",6,"="" 9.6388708""",
"=""3d6.(5D).5s""","=""e 6D""",10,"="" 9.6536143""",
"=""3d6.(1D2).4p""","=""v 2F*""",8,"="" 9.6878034""",
"=""3d5.4s2""","=""2G2""",8,"="" 9.6937051""",
"=""3d6.(5D).5s""","=""e 6D""",8,"="" 9.7002396""",
"=""3d6.(1D2).4p""","=""w 2D*""",4,"="" 9.7311656""",
"=""3d6.(5D).5s""","=""e 6D""",6,"="" 9.7359140""",
"=""3d5.4s2""","=""2G2""",10,"="" 9.7423390""",
"=""3d6.(1D2).4p""","=""w 2D*""",6,"="" 9.7564232""",
"=""3d6.(5D).5s""","=""e 6D""",4,"="" 9.7607579""",
"=""3d6.(1D2).4p""","=""w 2P*""",2,"="" 9.7751463""",
"=""3d6.(5D).5s""","=""e 6D""",2,"="" 9.7754140""",
"=""3d6.(1D2).4p""","=""w 2P*""",4,"="" 9.8249371""",
"=""3d5.(6S).4s.4p.(1P*)""","=""x 6P*""",4,"="" 9.8252426""",
"=""3d5.(6S).4s.4p.(1P*)""","=""x 6P*""",6,"="" 9.8300771""",
"=""3d5.(6S).4s.4p.(1P*)""","=""x 6P*""",8,"="" 9.8358352""",
"=""3d6.(5D).5s""","=""e 4D""",8,"="" 9.8492422""",
"=""3d6.(5D).5s""","=""e 4D""",6,"="" 9.9045425""",
"=""3d6.(5D).5s""","=""e 4D""",4,"="" 9.9408057""",
"=""3d6.(5D).5s""","=""e 4D""",2,"="" 9.9616418""",
"=""3d5.4s2""","=""2F2""",6,"="" 10.1219773""",
"=""3d5.4s2""","=""2F2""",8,"="" 10.1338154""",
"=""3d6.(5D).4d""","=""e 6F""",12,"="" 10.2725501""",
"=""3d6.(5D).4d""","=""e 6F""",10,"="" 10.2880497""",
"=""3d6.(5D).4d""","=""e 6F""",8,"="" 10.3076133""",
"=""3d6.(1F).4p""","=""v 2G*""",8,"="" 10.3285320""",
"=""3d6.(5D).4d""","=""e 6F""",6,"="" 10.3289055""",
"=""3d6.(5D).4d""","=""e 6F""",4,"="" 10.3476866""",
"=""3d6.(5D).4d""","=""e 6F""",2,"="" 10.3599422""",
"=""3d6.(5D).4d""","=""6D""",8,"="" 10.3791615""",
"=""3d6.(5D).4d""","=""6D""",10,"="" 10.3807526""",
"=""3d6.(5D).4d""","=""6D""",6,"="" 10.3914073""",
"=""3d6.(1F).4p""","=""v 2D*""",6,"="" 10.3983625""",
"=""3d6.(1F).4p""","=""v 2G*""",10,"="" 10.3987045""",
"=""3d6.(5D).4d""","=""6D""",4,"="" 10.4134460""",
"=""3d6.(5D).4d""","=""e 6G""",14,"="" 10.4190334""",
"=""3d6.(5D).4d""","=""6D""",2,"="" 10.4309920""",
"=""3d6.(5D).4d""","=""6P""",8,"="" 10.4477261""",
"=""3d6.(5D).4d""","=""e 6G""",12,"="" 10.4514812""",
"=""3d6.(5D).4d""","=""6P""",6,"="" 10.4552114""",
"=""3d6.(1F).4p""","=""v 2D*""",4,"="" 10.4592796""",
"=""3d6.(5D).4d""","=""6P""",4,"="" 10.4672943""",
"=""3d6.(5D).4d""","=""e 6G""",10,"="" 10.4801123""",
"=""3d6.(5D).4d""","=""f 4D""",8,"="" 10.4996322""",
"=""3d6.(5D).4d""","=""e 6G""",8,"="" 10.5027943""",
"=""3d6.(5D).4d""","=""e 6G""",6,"="" 10.5194227""",
"=""3d6.(5D).4d""","=""e 4G""",12,"="" 10.5217184""",
"=""3d6.(5D).4d""","=""f 4D""",6,"="" 10.5226519""",
"=""3d6.(5D).4d""","=""e 6G""",4,"="" 10.5310027""",
"=""3d6.(5D).4d""","=""f 4D""",4,"="" 10.5446893""",
"=""3d6.(5D).4d""","=""f 4D""",2,"="" 10.5600846""",
"=""3d6.(5D).4d""","=""e 4G""",10,"="" 10.5615658""",
"=""3d6.(5D).4d""","=""e 4G""",8,"="" 10.5960500""",
"=""3d6.(5D).4d""","=""6S""",6,"="" 10.6000744""",
"=""3d6.(5D).4d""","=""e 4G""",6,"="" 10.6229357""",
"=""3d6.(5D).4d""","=""4S""",4,"="" 10.6290223""",
"=""3d6.(5D).4d""","=""e 4F""",10,"="" 10.6780583""",
"=""3d6.(3P1).4p""","=""v 4D*""",2,"="" 10.7108444""",
"=""3d6.(5D).4d""","=""e 4F""",8,"="" 10.7142644""",
"=""3d6.(1F).4p""","=""u 2F*""",8,"="" 10.7224709""",
"=""3d6.(3P1).4p""","=""v 4D*""",4,"="" 10.7300763""",
"=""3d6.(1F).4p""","=""u 2F*""",6,"="" 10.7305134""",
"=""3d6.(5D).4d""","=""e 4F""",6,"="" 10.7370057""",
"=""3d6.(5D).4d""","=""e 4F""",4,"="" 10.7507828""",
"=""3d6.(3P1).4p""","=""v 4D*""",6,"="" 10.7578131""",
"=""3d6.(3P1).4p""","=""v 4D*""",8,"="" 10.7779047""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""",12,"="" 10.8288892""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""",10,"="" 10.8451196""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""",8,"="" 10.8532849""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""",6,"="" 10.8576631""",
"=""3d5.(4P).4s.4p.(3P*)""","=""6D*""",4,"="" 10.8613053""",
"=""3d5.(4P).4s.4p.(3P*)""","=""6D*""",2,"="" 10.865516""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""",2,"="" 10.8979851""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""",4,"="" 10.9062870""",
"=""3d6.(5D).4d""","=""4P""",6,"="" 10.9088324""",
"=""3d5.(4P).4s.4p.(3P*)""","=""6D*""",6,"="" 10.9179622""",
"=""3d6.(5D).4d""","=""4P""",4,"="" 10.9300968""",
"=""3d6.(5D).4d""","=""4P""",2,"="" 10.9340507""",
"=""3d5.(4P).4s.4p.(3P*)""","=""6D*""",8,"="" 10.9365793""",
"=""3d5.(4P).4s.4p.(3P*)""","=""6D*""",10,"="" 10.9868006""",
"=""3d6.(5D).5p""","=""6D*""",10,"="" 11.0002994""",
"=""3d6.(5D).5p""","=""6D*""",8,"="" 11.0164343""",
"=""3d6.(5D).5p""","=""6D*""",6,"="" 11.0494038""",
"=""3d5.(4P).4s.4p.(3P*)""","=""6P*""",8,"="" 11.0505342""",
"=""3d6.(5D).5p""","=""6D*""",4,"="" 11.0756571""",
"=""3d5.(4P).4s.4p.(3P*)""","=""6P*""",6,"="" 11.0896991""",
"=""3d6.(5D).5p""","=""6D*""",2,"="" 11.0930363""",
"=""3d5.(4P).4s.4p.(3P*)""","=""6P*""",4,"="" 11.1122017""",
"=""3d6.(3F1).4p""","=""4G*""",6,"="" 11.1247777""",
"=""3d6.(3F1).4p""","=""4G*""",8,"="" 11.1449887""",
"=""3d6.(5D).5p""","=""6F*""",12,"="" 11.1491737""",
"=""3d6.(5D).5p""","=""4F*""",10,"="" 11.1638849""",
"=""3d6.(3F1).4p""","=""4G*""",10,"="" 11.1669291""",
"=""3d6.(3F1).4p""","=""4G*""",12,"="" 11.1848145""",
"=""3d6.(5D).5p""","=""6F*""",8,"="" 11.1958510""",
"=""3d6.(5D).5p""","=""6F*""",10,"="" 11.2065018""",
"=""3d6.(5D).5p""","=""4D*""",8,"="" 11.2079078""",
"=""3d6.(5D).5p""","=""6F*""",6,"="" 11.2190607""",
"=""3d6.(5D).5p""","=""6F*""",4,"="" 11.2321638""",
"=""3d6.(3P1).4p""","=""4S*""",4,"="" 11.2366645""",
"=""3d6.(5D).5p""","=""4D*""",6,"="" 11.2377818""",
"=""3d6.(5D).5p""","=""6F*""",2,"="" 11.2389481""",
"=""3d6.(5D).5p""","=""4F*""",8,"="" 11.2553628""",
"=""3d6.(3P1).4p""","=""4P*""",2,"="" 11.2626611""",
"=""3d6.(5D).5p""","=""4D*""",4,"="" 11.2700245""",
"=""3d6.(5D).5p""","=""4P*""",6,"="" 11.2703037""",
"=""3d6.(3P1).5p""","=""4P*""",4,"="" 11.2885412""",
"=""3d6.(5D).5p""","=""4F*""",6,"="" 11.2913111""",
"=""3d6.(5D).5p""","=""w 6P*""",8,"="" 11.3033835""",
"=""3d6.(5D).5p""","=""4D*""",2,"="" 11.3073311""",
"=""3d6.(5D).5p""","=""4F*""",4,"="" 11.3084614""",
"=""3d6.(5D).5p""","=""w 6P*""",6,"="" 11.3538714""",
"=""3d6.(5D).5p""","=""w 6P*""",4,"="" 11.3871409""",
"=""3d5.(4D).4s.4p.(3P*)""","=""6F*""",2,"="" 11.3880210""",
"=""3d5.(4D).4s.4p.(3P*)""","=""6F*""",4,"="" 11.3960783""",
"=""3d5.(4D).4s.4p.(3P*)""","=""6F*""",6,"="" 11.4088681""",
"=""3d5.(4G).4s.4p.(3P*)""","=""x 4H*""",8,"="" 11.417586""",
"=""3d5.(4G).4s.4p.(3P*)""","=""x 4H*""",10,"="" 11.4209940""",
"=""3d5.(4D).4s.4p.(3P*)""","=""6F*""",8,"="" 11.4256589""",
"=""3d5.(4G).4s.4p.(3P*)""","=""x 4H*""",12,"="" 11.4271793""",
"=""3d6.(3F1).4p""","=""u 2G*""",10,"="" 11.4278331""",
"=""3d6.(3P1).4p""","=""u 2D*""",4,"="" 11.4333753""",
"=""3d6.(5D).5p""","=""4P*""",4,"="" 11.4345108""",
"=""3d5.(4G).4s.4p.(3P*)""","=""x 4H*""",14,"="" 11.4375285""",
