Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d5""","=""a 6S""","=""5/2""",6,"=""""","=""0.00000000""","=""""",
"=""3d4.(5D).4s""","=""a 6D""","=""1/2""",2,"=""""","=""1.48306754""","=""""",
"=""3d4.(5D).4s""","=""a 6D""","=""3/2""",4,"=""""","=""1.49184541""","=""""",
"=""3d4.(5D).4s""","=""a 6D""","=""5/2""",6,"=""""","=""1.50613169""","=""""",
"=""3d4.(5D).4s""","=""a 6D""","=""7/2""",8,"=""""","=""1.52547926""","=""""",
"=""3d4.(5D).4s""","=""a 6D""","=""9/2""",10,"=""""","=""1.54936314""","=""""",
"=""3d4.(5D).4s""","=""a 4D""","=""1/2""",2,"=""""","=""2.42119186""","=""""",
"=""3d4.(5D).4s""","=""a 4D""","=""3/2""",4,"=""""","=""2.43395932""","=""""",
"=""3d4.(5D).4s""","=""a 4D""","=""5/2""",6,"=""""","=""2.45462173""","=""""",
"=""3d4.(5D).4s""","=""a 4D""","=""7/2""",8,"=""""","=""2.48266104""","=""""",
"=""3d5""","=""a 4G""","=""5/2""",6,"=""""","=""2.54317169""","=""""",
"=""3d5""","=""a 4G""","=""11/2""",12,"=""""","=""2.54317577""","=""""",
"=""3d5""","=""a 4G""","=""7/2""",8,"=""""","=""2.54388199""","=""""",
"=""3d5""","=""a 4G""","=""9/2""",10,"=""""","=""2.54406517""","=""""",
"=""3d5""","=""a 4P""","=""5/2""",6,"=""""","=""2.70564569""","=""""",
"=""3d5""","=""a 4P""","=""1/2""",2,"=""""","=""2.70579643""","=""""",
"=""3d5""","=""a 4P""","=""3/2""",4,"=""""","=""2.70584858""","=""""",
"=""3d5""","=""b 4D""","=""7/2""",8,"=""""","=""3.10377925""","=""""",
"=""3d5""","=""b 4D""","=""1/2""",2,"=""""","=""3.10398702""","=""""",
"=""3d5""","=""b 4D""","=""3/2""",4,"=""""","=""3.10490646""","=""""",
"=""3d5""","=""b 4D""","=""5/2""",6,"=""""","=""3.10539681""","=""""",
"=""3d4.(a 3P).4s""","=""b 4P""","=""1/2""",2,"=""""","=""3.71355192""","=""""",
"=""3d5""","=""a 2I""","=""11/2""",12,"=""""","=""3.73728631""","=""""",
"=""3d5""","=""a 2I""","=""13/2""",14,"=""""","=""3.73810805""","=""""",
"=""3d4.(3H).4s""","=""a 4H""","=""7/2""",8,"=""""","=""3.73895849""","=""""",
"=""3d4.(3H).4s""","=""a 4H""","=""9/2""",10,"=""""","=""3.74665105""","=""""",
"=""3d4.(3H).4s""","=""a 4H""","=""11/2""",12,"=""""","=""3.75653126""","=""""",
"=""3d4.(a 3P).4s""","=""b 4P""","=""3/2""",4,"=""""","=""3.75763463""","=""""",
"=""3d4.(3H).4s""","=""a 4H""","=""13/2""",14,"=""""","=""3.76810682""","=""""",
"=""3d4.(a 3P).4s""","=""b 4P""","=""5/2""",6,"=""""","=""3.82670196""","=""""",
"=""3d4.(a 3F).4s""","=""a 4F""","=""3/2""",4,"=""""","=""3.85378648""","=""""",
"=""3d4.(a 3F).4s""","=""a 4F""","=""5/2""",6,"=""""","=""3.85805665""","=""""",
"=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""",8,"=""""","=""3.86441085""","=""""",
"=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""",10,"=""""","=""3.87070388""","=""""",
"=""3d5""","=""a 2D""","=""5/2""",6,"=""""","=""3.88701293""","=""""",
"=""3d5""","=""a 2D""","=""3/2""",4,"=""""","=""3.90936761""","=""""",
"=""3d5""","=""a 2F""","=""7/2""",8,"=""""","=""4.01158980""","=""""",
"=""3d5""","=""a 2F""","=""5/2""",6,"=""""","=""4.04230010""","=""""",
"=""3d5""","=""b 4F""","=""7/2""",8,"=""""","=""4.07122606""","=""""",
"=""3d5""","=""b 4F""","=""3/2""",4,"=""""","=""4.07222465""","=""""",
"=""3d5""","=""b 4F""","=""9/2""",10,"=""""","=""4.07340781""","=""""",
"=""3d5""","=""b 4F""","=""5/2""",6,"=""""","=""4.07349339""","=""""",
"=""3d4.(3G).4s""","=""b 4G""","=""5/2""",6,"=""""","=""4.14330156""","=""""",
"=""3d4.(3G).4s""","=""b 4G""","=""7/2""",8,"=""""","=""4.15608552""","=""""",
"=""3d4.(3G).4s""","=""b 4G""","=""9/2""",10,"=""""","=""4.16821687""","=""""",
"=""3d4.(3G).4s""","=""b 4G""","=""11/2""",12,"=""""","=""4.17754120""","=""""",
"=""3d4.(3H).4s""","=""a 2H""","=""9/2""",10,"=""""","=""4.29368629""","=""""",
"=""3d4.(a 3P).4s""","=""a 2P""","=""1/2""",2,"=""""","=""4.29719825""","=""""",
"=""3d4.(3H).4s""","=""a 2H""","=""11/2""",12,"=""""","=""4.31625276""","=""""",
"=""3d4.(a 3P).4s""","=""a 2P""","=""3/2""",4,"=""""","=""4.38357248""","=""""",
"=""3d4.(a 3F).4s""","=""b 2F""","=""5/2""",6,"=""""","=""4.41001659""","=""""",
"=""3d4.(a 3F).4s""","=""b 2F""","=""7/2""",8,"=""""","=""4.41476847""","=""""",
"=""3d5""","=""b 2H""","=""9/2""",10,"=""""","=""4.41511558""","=""""",
"=""3d5""","=""b 2H""","=""11/2""",12,"=""""","=""4.42716182""","=""""",
"=""3d5""","=""a 2G""","=""7/2""",8,"=""""","=""4.47601849""","=""""",
"=""3d5""","=""a 2G""","=""9/2""",10,"=""""","=""4.49721898""","=""""",
"=""3d4.(3D).4s""","=""c 4D""","=""7/2""",8,"=""""","=""4.74482189""","=""""",
"=""3d4.(3D).4s""","=""c 4D""","=""5/2""",6,"=""""","=""4.75043408""","=""""",
"=""3d4.(3D).4s""","=""c 4D""","=""3/2""",4,"=""""","=""4.75632941""","=""""",
"=""3d4.(3D).4s""","=""c 4D""","=""1/2""",2,"=""""","=""4.76052084""","=""""",
"=""3d4.(3G).4s""","=""b 2G""","=""7/2""",8,"=""""","=""4.77449784""","=""""",
"=""3d4.(3G).4s""","=""b 2G""","=""9/2""",10,"=""""","=""4.78120297""","=""""",
"=""3d4.(a 1G).4s""","=""c 2G""","=""7/2""",8,"=""""","=""4.92015384""","=""""",
"=""3d5""","=""c 2F""","=""5/2""",6,"=""""","=""4.92738501""","=""""",
"=""3d4.(a 1G).4s""","=""c 2G""","=""9/2""",10,"=""""","=""4.93759135""","=""""",
"=""3d5""","=""c 2F""","=""7/2""",8,"=""""","=""4.94412218""","=""""",
"=""3d4.(1I).4s""","=""b 2I""","=""13/2""",14,"=""""","=""4.98442592""","=""""",
"=""3d4.(1I).4s""","=""b 2I""","=""11/2""",12,"=""""","=""4.98767267""","=""""",
"=""3d4.(a 1S).4s""","=""a 2S""","=""1/2""",2,"=""""","=""5.0108313""","=""""",
"=""3d4.(3D).4s""","=""b 2D""","=""5/2""",6,"=""""","=""5.31866860""","=""""",
"=""3d4.(3D).4s""","=""b 2D""","=""3/2""",4,"=""""","=""5.32965859""","=""""",
"=""3d5""","=""b 2S""","=""1/2""",2,"=""""","=""5.4933774""","=""""",
"=""3d4.(a 1D).4s""","=""c 2D""","=""3/2""",4,"=""""","=""5.66228372""","=""""",
"=""3d4.(a 1D).4s""","=""c 2D""","=""5/2""",6,"=""""","=""5.66987064""","=""""",
"=""3d4.(5D).4p""","=""z 6F*""","=""1/2""",2,"=""""","=""5.80535009""","=""""",
"=""3d4.(5D).4p""","=""z 6F*""","=""3/2""",4,"=""""","=""5.81549585""","=""""",
"=""3d4.(5D).4p""","=""z 6F*""","=""5/2""",6,"=""""","=""5.83225085""","=""""",
"=""3d4.(5D).4p""","=""z 6F*""","=""7/2""",8,"=""""","=""5.85542884""","=""""",
"=""3d5""","=""d 2D""","=""5/2""",6,"=""""","=""5.87119311""","=""""",
"=""3d5""","=""d 2D""","=""3/2""",4,"=""""","=""5.8734334""","=""""",
"=""3d4.(5D).4p""","=""z 6F*""","=""9/2""",10,"=""""","=""5.88485505""","=""""",
"=""3d4.(5D).4p""","=""z 6F*""","=""11/2""",12,"=""""","=""5.92044389""","=""""",
"=""3d4.(5D).4p""","=""z 6P*""","=""3/2""",4,"=""""","=""6.00069536""","=""""",
"=""3d4.(5D).4p""","=""z 6P*""","=""5/2""",6,"=""""","=""6.01212482""","=""""",
"=""3d4.(5D).4p""","=""z 6P*""","=""7/2""",8,"=""""","=""6.02960685""","=""""",
"=""3d4.(5D).4p""","=""z 4P*""","=""1/2""",2,"=""""","=""6.04414014""","=""""",
"=""3d4.(5D).4p""","=""z 4P*""","=""3/2""",4,"=""""","=""6.07595067""","=""""",
"=""3d4.(5D).4p""","=""z 6D*""","=""5/2""",6,"=""""","=""6.11883513""","=""""",
"=""3d4.(5D).4p""","=""z 6D*""","=""1/2""",2,"=""""","=""6.13631411""","=""""",
"=""3d4.(5D).4p""","=""z 6D*""","=""3/2""",4,"=""""","=""6.14521527""","=""""",
"=""3d4.(5D).4p""","=""z 6D*""","=""7/2""",8,"=""""","=""6.15529544""","=""""",
"=""3d4.(5D).4p""","=""z 4P*""","=""5/2""",6,"=""""","=""6.16279089""","=""""",
"=""3d4.(5D).4p""","=""z 6D*""","=""9/2""",10,"=""""","=""6.17917158""","=""""",
"=""3d4.(1F).4s""","=""d 2F""","=""7/2""",8,"=""""","=""6.28193530""","=""""",
"=""3d4.(1F).4s""","=""d 2F""","=""5/2""",6,"=""""","=""6.28446415""","=""""",
"=""3d4.(5D).4p""","=""z 4F*""","=""3/2""",4,"=""""","=""6.39561334""","=""""",
"=""3d4.(5D).4p""","=""z 4F*""","=""5/2""",6,"=""""","=""6.40618989""","=""""",
"=""3d4.(5D).4p""","=""z 4F*""","=""7/2""",8,"=""""","=""6.42099470""","=""""",
"=""3d4.(5D).4p""","=""z 4F*""","=""9/2""",10,"=""""","=""6.44006956""","=""""",
"=""3d5""","=""d 2G""","=""7/2""",8,"=""""","=""6.48409747""","=""""",
"=""3d5""","=""d 2G""","=""9/2""",10,"=""""","=""6.4869745""","=""""",
"=""3d3.4s2""","=""c 4F""","=""3/2""",4,"=""""","=""6.5775271""","=""""",
"=""3d3.4s2""","=""c 4F""","=""5/2""",6,"=""""","=""6.6047631""","=""""",
"=""3d3.4s2""","=""c 4F""","=""7/2""",8,"=""""","=""6.64136871""","=""""",
"=""3d3.4s2""","=""c 4F""","=""9/2""",10,"=""""","=""6.68566402""","=""""",
"=""3d4.(5D).4p""","=""z 4D*""","=""1/2""",2,"=""""","=""6.74696652""","=""""",
"=""3d4.(5D).4p""","=""z 4D*""","=""3/2""",4,"=""""","=""6.75707567""","=""""",
"=""3d4.(5D).4p""","=""z 4D*""","=""5/2""",6,"=""""","=""6.77271056""","=""""",
"=""3d4.(5D).4p""","=""z 4D*""","=""7/2""",8,"=""""","=""6.79240608""","=""""",
"=""3d4.(a 3F).4s""","=""d 4F""","=""9/2""",10,"=""""","=""6.80270407""","=""""",
"=""3d4.(a 3F).4s""","=""d 4F""","=""3/2""",4,"=""""","=""6.8028266""","=""""",
"=""3d4.(a 3F).4s""","=""d 4F""","=""5/2""",6,"=""""","=""6.80468440""","=""""",
"=""3d4.(a 3F).4s""","=""d 4F""","=""7/2""",8,"=""""","=""6.80524292""","=""""",
"=""3d4.(a 3P).4s""","=""c 4P""","=""5/2""",6,"=""""","=""6.82198589""","=""""",
"=""3d4.(a 3P).4s""","=""c 4P""","=""3/2""",4,"=""""","=""6.86855974""","=""""",
"=""3d4.(a 3P).4s""","=""c 4P""","=""1/2""",2,"=""""","=""6.8967566""","=""""",
"=""3d4.(a 3P).4s""","=""b 2P""","=""3/2""",4,"=""""","=""7.3312259""","=""""",
"=""3d4.(a 3P).4s""","=""b 2P""","=""1/2""",2,"=""""","=""7.3803673""","=""""",
"=""3d4.(a 3F).4s""","=""e 2F""","=""7/2""",8,"=""""","=""7.38575792""","=""""",
"=""3d4.(a 3F).4s""","=""e 2F""","=""5/2""",6,"=""""","=""7.3866918""","=""""",
"=""3d4.(b 1G).4s""","=""e 2G""","=""9/2""",10,"=""""","=""7.7724396""","=""""",
"=""3d4.(b 1G).4s""","=""e 2G""","=""7/2""",8,"=""""","=""7.7740240""","=""""",
"=""3d4.(3H).4p""","=""z 4H*""","=""7/2""",8,"=""""","=""7.88550172""","=""""",
"=""3d4.(3H).4p""","=""z 4H*""","=""9/2""",10,"=""""","=""7.89856848""","=""""",
"=""3d4.(a 3P).4p""","=""y 4D*""","=""1/2""",2,"=""""","=""7.91040883""","=""""",
"=""3d4.(3H).4p""","=""z 4H*""","=""11/2""",12,"=""""","=""7.91622942""","=""""",
"=""3d4.(3H).4p""","=""z 4H*""","=""13/2""",14,"=""""","=""7.93877087""","=""""",
"=""3d4.(a 3P).4p""","=""y 4D*""","=""3/2""",4,"=""""","=""7.9426370""","=""""",
"=""3d4.(a 3P).4p""","=""y 4D*""","=""5/2""",6,"=""""","=""7.99062665""","=""""",
"=""3d4.(a 3P).4p""","=""y 4D*""","=""7/2""",8,"=""""","=""8.04960724""","=""""",
"=""3d4.(a 3P).4p""","=""z 2S*""","=""1/2""",2,"=""""","=""8.06260997""","=""""",
"=""3d4.(a 3F).4p""","=""z 4G*""","=""5/2""",6,"=""""","=""8.07837512""","=""""",
"=""3d4.(3H).4p""","=""z 4I*""","=""9/2""",10,"=""""","=""8.08594033""","=""""",
"=""3d4.(a 3F).4p""","=""z 4G*""","=""7/2""",8,"=""""","=""8.09081840""","=""""",
"=""3d4.(a 3F).4p""","=""z 4G*""","=""9/2""",10,"=""""","=""8.10657087""","=""""",
"=""3d4.(3H).4p""","=""z 4I*""","=""11/2""",12,"=""""","=""8.11098619""","=""""",
"=""3d4.(3H).4p""","=""z 2G*""","=""7/2""",8,"=""""","=""8.12628376""","=""""",
"=""3d4.(3H).4p""","=""z 4I*""","=""13/2""",14,"=""""","=""8.13558841""","=""""",
"=""3d4.(3H).4p""","=""z 2G*""","=""9/2""",10,"=""""","=""8.14328328""","=""""",
"=""3d4.(a 3F).4p""","=""z 4G*""","=""11/2""",12,"=""""","=""8.14693247""","=""""",
"=""3d4.(3H).4p""","=""z 4I*""","=""15/2""",16,"=""""","=""8.15972855""","=""""",
"=""3d3.4s2""","=""d 4P""","=""1/2""",2,"=""""","=""8.16837819""","=""""",
"=""3d3.4s2""","=""d 4P""","=""3/2""",4,"=""""","=""8.18422748""","=""""",
"=""3d4.(a 3P).4p""","=""y 4P*""","=""1/2""",2,"=""""","=""8.21475184""","=""""",
"=""3d3.4s2""","=""d 4P""","=""5/2""",6,"=""""","=""8.21476635""","=""""",
"=""3d4.(a 3P).4p""","=""y 4P*""","=""3/2""",4,"=""""","=""8.22694136""","=""""",
"=""3d4.(a 3P).4p""","=""z 2P*""","=""3/2""",4,"=""""","=""8.26347138""","=""""",
"=""3d4.(a 3P).4p""","=""y 4P*""","=""5/2""",6,"=""""","=""8.27306662""","=""""",
"=""3d4.(a 3P).4p""","=""z 2P*""","=""1/2""",2,"=""""","=""8.29105019""","=""""",
"=""3d4.(a 3F).4p""","=""y 4F*""","=""5/2""",6,"=""""","=""8.30843845""","=""""",
"=""3d4.(a 3F).4p""","=""y 4F*""","=""3/2""",4,"=""""","=""8.31567467""","=""""",
"=""3d4.(3H).4p""","=""y 4G*""","=""7/2""",8,"=""""","=""8.34832442""","=""""",
"=""3d4.(3H).4p""","=""y 4G*""","=""5/2""",6,"=""""","=""8.34959270""","=""""",
"=""3d4.(3H).4p""","=""y 4G*""","=""9/2""",10,"=""""","=""8.35074083""","=""""",
"=""3d4.(3H).4p""","=""y 4G*""","=""11/2""",12,"=""""","=""8.35269998""","=""""",
"=""3d4.(a 3F).4p""","=""z 2D*""","=""3/2""",4,"=""""","=""8.35396788""","=""""",
"=""3d4.(a 3F).4p""","=""z 2D*""","=""5/2""",6,"=""""","=""8.35493441""","=""""",
"=""3d4.(a 3F).4p""","=""y 4F*""","=""7/2""",8,"=""""","=""8.35572282""","=""""",
"=""3d4.(a 3F).4p""","=""y 4F*""","=""9/2""",10,"=""""","=""8.36255323""","=""""",
"=""3d4.(3H).4p""","=""z 2I*""","=""11/2""",12,"=""""","=""8.36968833""","=""""",
"=""3d4.(3H).4p""","=""z 2I*""","=""13/2""",14,"=""""","=""8.37995220""","=""""",
"=""3d4.(a 3F).4p""","=""x 4D*""","=""1/2""",2,"=""""","=""8.41351307""","=""""",
"=""3d4.(a 3F).4p""","=""x 4D*""","=""5/2""",6,"=""""","=""8.41453313""","=""""",
"=""3d4.(a 3F).4p""","=""x 4D*""","=""3/2""",4,"=""""","=""8.41483366""","=""""",
"=""3d4.(a 3F).4p""","=""x 4D*""","=""7/2""",8,"=""""","=""8.41547321""","=""""",
"=""3d4.(a 3P).4p""","=""z 4S*""","=""3/2""",4,"=""""","=""8.46880909""","=""""",
"=""3d4.(3H).4p""","=""z 2H*""","=""9/2""",10,"=""""","=""8.49005057""","=""""",
"=""3d4.(a 3F).4p""","=""z 2F*""","=""5/2""",6,"=""""","=""8.50324731""","=""""",
"=""3d4.(3H).4p""","=""z 2H*""","=""11/2""",12,"=""""","=""8.52239749""","=""""",
"=""3d4.(a 3F).4p""","=""z 2F*""","=""7/2""",8,"=""""","=""8.52512858""","=""""",
"=""3d4.(3G).4p""","=""y 4H*""","=""7/2""",8,"=""""","=""8.53547798""","=""""",
"=""3d4.(3G).4p""","=""y 4H*""","=""9/2""",10,"=""""","=""8.55396083""","=""""",
"=""3d4.(3G).4p""","=""y 4H*""","=""11/2""",12,"=""""","=""8.57603073""","=""""",
"=""3d4.(a 3P).4p""","=""2D*""","=""3/2""",4,"=""""","=""8.59807389""","=""""",
"=""3d4.(3G).4p""","=""y 4H*""","=""13/2""",14,"=""""","=""8.60303422""","=""""",
"=""3d4.(3G).4p""","=""4F*""","=""5/2""",6,"=""""","=""8.61416177""","=""""",
"=""3d4.(3G).4p""","=""4F*""","=""9/2""",10,"=""""","=""8.61668032""","=""""",
"=""3d4.(3G).4p""","=""4F*""","=""7/2""",8,"=""""","=""8.61765378""","=""""",
"=""3d4.(3G).4p""","=""4F*""","=""3/2""",4,"=""""","=""8.63408484""","=""""",
"=""3d4.(a 3F).4p""","=""y 2G*""","=""7/2""",8,"=""""","=""8.66692728""","=""""",
"=""3d4.(a 3P).4p""","=""2D*""","=""5/2""",6,"=""""","=""8.67319703""","=""""",
"=""3d4.(a 3F).4p""","=""y 2G*""","=""9/2""",10,"=""""","=""8.69223739""","=""""",
"=""3d4.(3G).4p""","=""x 4G*""","=""5/2""",6,"=""""","=""8.71817474""","=""""",
"=""3d4.(3G).4p""","=""y 2H*""","=""9/2""",10,"=""""","=""8.72776170""","=""""",
"=""3d4.(3G).4p""","=""y 2H*""","=""11/2""",12,"=""""","=""8.72833855""","=""""",
"=""3d4.(3G).4p""","=""x 4G*""","=""7/2""",8,"=""""","=""8.73183399""","=""""",
"=""3d4.(3G).4p""","=""y 2F*""","=""5/2""",6,"=""""","=""8.75134944""","=""""",
"=""3d4.(3G).4p""","=""x 4G*""","=""9/2""",10,"=""""","=""8.76309041""","=""""",
"=""3d4.(3G).4p""","=""y 2F*""","=""7/2""",8,"=""""","=""8.78454853""","=""""",
"=""3d4.(3G).4p""","=""x 4G*""","=""11/2""",12,"=""""","=""8.78796558""","=""""",
"=""3d4.(3G).4p""","=""x 2G*""","=""7/2""",8,"=""""","=""9.00726916""","=""""",
"=""3d4.(3G).4p""","=""x 2G*""","=""9/2""",10,"=""""","=""9.01572397""","=""""",
"=""3d4.(3D).4p""","=""w 4D*""","=""1/2""",2,"=""""","=""9.10129447""","=""""",
"=""3d4.(3D).4p""","=""w 4D*""","=""3/2""",4,"=""""","=""9.10191318""","=""""",
"=""3d4.(3D).4p""","=""w 4D*""","=""5/2""",6,"=""""","=""9.10491927""","=""""",
"=""3d4.(3D).4p""","=""w 4D*""","=""7/2""",8,"=""""","=""9.11105418""","=""""",
"=""3d4.(a 1G).4p""","=""x 2F*""","=""7/2""",8,"=""""","=""9.18900923""","=""""",
"=""3d4.(3D).4p""","=""w 4F*""","=""3/2""",4,"=""""","=""9.20872064""","=""""",
"=""3d4.(3D).4p""","=""w 4F*""","=""5/2""",6,"=""""","=""9.21436212""","=""""",
"=""3d4.(1I).4p""","=""2I*""","=""11/2""",12,"=""""","=""9.22711878""","=""""",
"=""3d4.(3D).4p""","=""w 4F*""","=""7/2""",8,"=""""","=""9.22735958""","=""""",
"=""3d4.(1I).4p""","=""2K*""","=""13/2""",14,"=""""","=""9.22741854""","=""""",
"=""3d4.(a 1G).4p""","=""x 2F*""","=""5/2""",6,"=""""","=""9.22890141""","=""""",
"=""3d4.(a 1G).4p""","=""x 2H*""","=""9/2""",10,"=""""","=""9.23134303""","=""""",
"=""3d4.(3D).4p""","=""x 4P*""","=""5/2""",6,"=""""","=""9.23482757""","=""""",
"=""3d4.(3D).4p""","=""w 4F*""","=""9/2""",10,"=""""","=""9.23733099""","=""""",
"=""3d4.(a 1G).4p""","=""x 2H*""","=""11/2""",12,"=""""","=""9.26253511""","=""""",
"=""3d4.(3D).4p""","=""x 4P*""","=""3/2""",4,"=""""","=""9.26379646""","=""""",
"=""3d4.(1I).4p""","=""2I*""","=""13/2""",14,"=""""","=""9.2669740""","=""""",
"=""3d4.(3D).4p""","=""y 2P*""","=""1/2""",2,"=""""","=""9.2806952""","=""""",
"=""3d4.(3D).4p""","=""x 4P*""","=""1/2""",2,"=""""","=""9.2889444""","=""""",
"=""3d4.(1I).4p""","=""2K*""","=""15/2""",16,"=""""","=""9.29371306""","=""""",
"=""3d4.(3D).4p""","=""y 2P*""","=""3/2""",4,"=""""","=""9.29691748""","=""""",
"=""3d4.(a 1G).4p""","=""w 2G*""","=""7/2""",8,"=""""","=""9.38764889""","=""""",
"=""3d4.(a 1G).4p""","=""w 2G*""","=""9/2""",10,"=""""","=""9.39923892""","=""""",
"=""3d4.(3D).4p""","=""w 2F*""","=""7/2""",8,"=""""","=""9.53177721""","=""""",
"=""3d4.(3D).4p""","=""w 2F*""","=""5/2""",6,"=""""","=""9.54525142""","=""""",
"=""3d4.(1I).4p""","=""w 2H*""","=""11/2""",12,"=""""","=""9.55656021""","=""""",
"=""3d4.(1I).4p""","=""w 2H*""","=""9/2""",10,"=""""","=""9.58028602""","=""""",
"=""3d4.(a 1S).4p""","=""x 2P*""","=""3/2""",4,"=""""","=""9.6352180""","=""""",
"=""3d4.(a 1S).4p""","=""x 2P*""","=""1/2""",2,"=""""","=""9.6431557""","=""""",
"=""3d4.(3D).4p""","=""x 2D*""","=""5/2""",6,"=""""","=""9.66273328""","=""""",
"=""3d4.(3D).4p""","=""x 2D*""","=""3/2""",4,"=""""","=""9.68433959""","=""""",
"=""3d4.(a 1D).4p""","=""w 2D*""","=""3/2""",4,"=""""","=""9.95444580""","=""""",
"=""3d4.(a 1D).4p""","=""w 2D*""","=""5/2""",6,"=""""","=""9.97082917""","=""""",
"=""3d4.(a 1D).4p""","=""v 2F*""","=""5/2""",6,"=""""","=""10.07159336""","=""""",
"=""3d4.(a 1D).4p""","=""v 2F*""","=""7/2""",8,"=""""","=""10.09630804""","=""""",
"=""3d3.(4F).4s.4p.(3P*)""","=""y 6D*""","=""1/2""",2,"=""""","=""10.123141""","=""""",
"=""3d3.(4F).4s.4p.(3P*)""","=""y 6D*""","=""3/2""",4,"=""""","=""10.130402""","=""""",
"=""3d3.(4F).4s.4p.(3P*)""","=""y 6F*""","=""1/2""",2,"=""""","=""10.133805""","=""""",
"=""3d3.(4F).4s.4p.(3P*)""","=""y 6D*""","=""5/2""",6,"=""""","=""10.143878""","=""""",
"=""3d3.(4F).4s.4p.(3P*)""","=""y 6F*""","=""3/2""",4,"=""""","=""10.144892""","=""""",
"=""3d3.(4F).4s.4p.(3P*)""","=""y 6F*""","=""5/2""",6,"=""""","=""10.161977""","=""""",
"=""3d3.(4F).4s.4p.(3P*)""","=""y 6D*""","=""7/2""",8,"=""""","=""10.163907""","=""""",
